textID,text,sentiment
f6be0ca187,my feet are cold.....i hate when my feet get cold,negative
a6226be905,Sounds nice!,positive
59b8c372f9,"Boa tarde, chegay",neutral
325285b4c7,i`m messing with my metabolism,negative
4f82a7dcd0,THE CURIOUS CASE OF BENJAMIN BUTTON!!!!! I`m so excited about this **** movie,positive
1a3ea78c2b,love,positive
215c3572bc,you stopped followin me?,neutral
239d00a077,awesome,positive
d1a3de2cf6,great,positive
851520f2a8,Through the Fire and Flames - Dragonforce,neutral
1713953b9f,"I so don`t wanna go outside, I don`t have anything to do there  Maybe I will write later...",neutral
d17a54ddaf,Hugs,positive
140fdbee8b,"ugh, i was so hungry i scarfed my lunch before i even thought to take a pic.   #feastfriday",neutral
57a498a841,st jokin,positive
eeeb1ce390,Oh wow  Thanks for the info.,positive
38a6051ceb,It`s too hot to be sat in an office!  I wanna be out in the sun shineeeee.,negative
770d50b0c4,i hope work goes good!,positive
a8bded0645,I miss my brothers.,negative
83a62e207f,i think i need a drink,neutral
515f4c5c4a,Goodnight!,positive
dbf066a9eb,laptop pooped.,negative
a0fc691a5b,it was nice to meet you tonight & thanks!!,positive
513f76eabe,can`t wait,positive
5f2d9ebebc,"is suffering from hayfever, is drowsy from too much Piriton,",negative
9b98c263cd,There has been too much of it,negative
e464a7c0f1,SO hard for me,negative
0ca701d490,*happy to help*,positive
ef1b3fca71,lonely,negative
1006f5509d,"I found it, I added it, but it`s still blocked!",neutral
f4432e400f,Yay!! My computer came today. Too bad it`s being held hostage at my parents` house until I can pick it up,neutral
a4689601c9,cheers,positive
e0617e0a03,thank you for reading,positive
0e43c85278,i hope my morning show doesn`t get cancelled!,positive
a0bb7baf1e,4  i feel like a complete too,positive
c2fe4478f1,why does twitter hate me,negative
6cd4a862f5,i love,positive
d8729c1fe3,you know what`s today? no? it`s the Star Wars day you ****!,neutral
8ecd256861,Woo Hoo.!  I made it to one of your Favorites!  See.... Monday`s Rock!,positive
b8f4bfe61a,trying to fix some weird query,negative
6fb2d5ce8f,you have my vote  want to see gino in drag. please post pictures.,neutral
a6b1d92a86,homework,neutral
2b02082cc8,No http://twtvite.com/3koyqo #twtvite #aptw Have to miss this now because of other engagements,neutral
af8e8b4ede,I just got a twitter account,neutral
39c0ee3a27,sick,negative
06fad59165,: yes she got all lovey with him&he returned the love&1thing led2 another&  also  wants2 know y ur mad at her,neutral
873faae537,Idk yet!!! _Gyrl I wanna go soon tho...but I want more tweeps to be there,neutral
820d3a68bf,Happy,positive
34022c6e5f,Good B-movie..,positive
dbd9d243f6,I dont wanna get out of bed i wanna go back to sleep.. i have to open the store at work though,neutral
ba71ec53d8,karma is a **** ! i just got hung up on  lol i`m still a big dawg though,neutral
51dff892b3,Welcome!,positive
fa2b97358e,won`t turn on.,negative
294df18b9f,amazing,positive
98f44b08d5,effed,negative
6a8cfaa65b,_M aww why psn?,neutral
60fc6a5a7d,best,positive
eb821905be,"I`m sorry, Shannon.",negative
737f01fd34,Dimples was in the preview... are they not on today?  It hasn`t aired here yet..,neutral
6ed347b1a5,Finally got a call for marriage counseling 3 days late....,neutral
9efffe03b4,haha who thought that?,neutral
29dfaf5e3b,good,positive
8375414682,still a bit of a warning signal in my head,negative
ce98469329,good,positive
0de7050311,what`s wrong with dressing in fifties fashion?,neutral
78dc89a01d,missed,negative
cdfe77d1e4,a bacon roll and a tea and the (hack)day is your friend  #openhacklondon,neutral
d3421437b2,playing pet society,neutral
3e1d0cf4ea,Livin on ur own iznt nice at all. I miss my mum,neutral
9bef0d7135,was that sass I detect?  As long as it isn`t back sass! Haha,neutral
cd8a65bc07,miss,negative
32c0bf7eb3,Strange there is a 99 char limit to tweets on ustream,neutral
68a2d75b38,good,positive
66683a594b,Hoping,positive
b73671db3c,"thanks for rubbing it in,",positive
215ac0eb81,"stop making assumptions about me when you dont even **** know me!  haha stupid ****. thanks for defending me, matthew.",neutral
5f9eca1f54,Yum. Thanks.,positive
be579c6c28,wish,positive
cdeb258b89,never invite,negative
d03b2a8c76,No  Have you? And what`s your favorite RHCP song?,neutral
a16aa7fcc4,happy,positive
ade8339fb4,interesting,positive
bfb91b9e2b,"Sam, may I ask an odd question?  What might your fave animal be?",neutral
820974856e,oh no.... please... dont do that to yourself again,negative
d8a7d7c899,nice!!,positive
b6d0e8421d,"firefox ok, but opera and IE - footer is not ok",neutral
9012a7d74e,Cough drops taste gross...blaaaqhhh,negative
636119cabd,hahahahahaha,positive
12249ad9df,ave the sweetest children.  You are obviously a great mom. I loved reading your blog w/ their msgs to you.  Kudo,positive
e2bb0b25df,terrible,negative
177c67cad4,nothing worse,negative
429a0e1eff,"Awwww...thanks!! ;) Unfortunately, everything closes at 4pm in Sweden on a friday. Presentation is 9am Monday.",neutral
0817d207e3,Ughh I wish this weekend was over alreadi!,negative
7c91441fa4,happy birthday great-grandmother  ../././. bad news on a good day,neutral
2554631fd6,rough,negative
7f4c0feb6f,Where were you on Wed night?,neutral
86fdd3fd56,c made me smile today,positive
5addf8a3c8,wants this summer to actually have some sun in it,neutral
1f9e2bdd81,"I know. But like I said, I have no idea how long it takes for them to investigate this stuff.",neutral
a655fbb5eb, I love my daddy!,positive
5810ccfe8c,dizzy,negative
22175e950e,****,negative
5ee1af15b2,real bad,negative
5eaf154ecc,Good morning friends. Happy May Bank Holiday.,positive
35bd855aa8,scare me,negative
ea47927805,evil,negative
886522c33a,funny,positive
e55ed3d632,Oh yah!,positive
5135d17898,didn`t work,negative
eef36565ea,maxxie and anwar. ep 5? i think. i am up to that one next.,neutral
de84b70b91,"But I茂驴陆m for smaller companies rather than bigger ones. It茂驴陆s not like I have worked at a big company to prove it, though",neutral
cbe913571f,Time to wind down and relax a little.  I can only change the world a little through Twitter each evening.  The rest will be up to others.,neutral
3de5940981,ahahaha okay deal  now i only have to snuff hermione out,neutral
db288ac882,"Hey,  Thank you SO much for the #followfriday. I failed miserably to get a list together this week",neutral
66b4c98df6,Shower time,neutral
c941fb5836,i love him,positive
84efc56257,just watch evan longoria,neutral
b1dbed61d8,even if it is spf 55. Besides you don`t need ****. You are just putting more chemicals on you face. Spf 30 is a full block.,neutral
74d3120b7f,YAY YOU! So proud of you!  and I`m not even being sarcastic. Even though you told me to shut the **** up,neutral
efad30ddc7,d loads STILL using snail mail.,negative
16a6c22866,20 mins from BEJ to Semanggi. Traffic on Friday  *siggghh*,neutral
3f6bcd840e,i fell asleep on the beach and didn`t put on enough sunscreen,neutral
69fccdcbe8,"aww yeah, it`s more fun revising with others but you get distracted easier >.< yeah I`m tired, revising history",neutral
5dac77c4b2,throat still hurts from the asthma,negative
7b17834153,sorry,negative
88d13bd022,Burnt from the lake,neutral
4d5a8b6e13,tired,negative
ac41ba79fe,tired,negative
bd12268d3a,"http://twitpic.com/4j8yk - Thelma, Rebeca, Fernanda Symonds, Fernanda Cordova",neutral
cb9aaf07ff,Overheat,negative
77c3844210,Has Ruth today,neutral
a0fc34bbd7,Of the back of their heads  http://yfrog.com/0zywwj,neutral
28d757d511,no one calls me anymore,negative
a53bc356c2,hard!,negative
60aafdba55,not good,negative
41396db3db,a bit behind,negative
43a0aad9f3,_Hayes I`m at sharkeez!,neutral
8ff3cc0ea5,is addicted to the pet society app on facebook,neutral
2e0feae993,what up?,neutral
fd0a96e573,Thanks!,positive
64e197bc57,may the 4th be with you,neutral
9ce50d75b9,im so thankful,positive
15102b0d69,love,positive
eb5f64f265,Feeling bad th,negative
50bb920617,sorry,negative
85a7f783e2,believes,positive
b1f009907a,shitttt,negative
8b56a3a5b8,Cooking brown rice,neutral
6dbc4aeaf0,terrible,negative
f665a93e47,"Thanks,",positive
26da6763b7,that`s so annoying!,negative
eceafa1060,"Thanks, I love it",positive
6f71071716,"beautiful,a",positive
bcf80ad082,he so is! <3,positive
64741e6c2c,fun,positive
accaa7f355,Back again. Almost the last haul.  - at Wagner`s Casa in Bend,neutral
d9b5dafc96,I think I did bad!!!!,negative
7e260b1f13,n i wont be home to co host with you!,negative
c9ea30009c,nd.  nyt life sux,negative
86db8cc373,no food,negative
8433aa23d0,Happy,positive
751a461d27,I sorry!!,negative
ca66c3653e,Bout 2 Miss Mah Lakers Play 2day...  This Orange Box Is **** Up The Rotation!.. Mah Real LA Fam.. Keep Me Posted!.. I LOVE HATERS 2!!,neutral
1c4ca97d7b,I kind of miss my old phone already.,negative
7ec39ac1a1,_II It`s foggy here,neutral
8c61acc444,Gutted!,negative
ff1c1382f9,"Where you at?   No tweeting today? No gardening either, I bet?",neutral
f18b75e863,I hate you,negative
0cb4504f2c,Fun night!,positive
e3d78da8b9,"Okay, make sure he`s alright kk? Cuidalo. Let him know he`s a got friend in us aha..",neutral
2ec9fe9bab,"Morning ;Sports day today, and I have to do the three-legged race with   ; Mr Pettigrew said I`m not aloud to trip her up",neutral
f25e549db9,AC getting installed today,neutral
cd8228b5f7,i guessed my leg havent healed from the old injuries  but i can still run though and kick ball! haha. but will sometimes fell a sharp pain,neutral
9ad0de9a21,nice.,positive
2f1216b6ae,! whoop!!!,positive
e07e4d41a3,We are having a day `at home` today - which is proving to be rather lovely,positive
7e3052803d,"im sitting here super nervous about the chiodos contest, i hope i win!!!!",neutral
a6e6bb3154,enthusiasm.,positive
1ecb27d443,Packing up my desk,neutral
1d50edc9d2,Happy Mother`s day!,positive
c3592fbe9d,Partied long and hard...goodnight Twitter see ya in the mornin,positive
eefbc18906,With My Boy Still  He`s everything to me,neutral
62f9810c8c,Love,positive
3ba9084efe,Sorrry,negative
366cc0d7ac,"re:firmware. Heh, just a coincidence. I didn`t do anything. Maybe the SW guys heard you?",neutral
02d8181035,well im gonna go shower now. gotta get rdy 4 movies in a couple hours!   byeee   ~~  Esther <3    p.s.s i miss u kath,neutral
9736b31d4c,joke,positive
e80c061654,Happy,positive
edd0fa3494,Goodnight!,positive
9ffb016510,wish,positive
d4b57fb606,You suck,negative
27f2a74109,ahhh yay!,positive
5096898b73,suck,negative
95e12b1cb1,awesome,positive
62480e0e05,"i love you,",positive
705c7a8ee3,"just got up, smoking a cig and drinking coffee.. i need to start working on my final project for the univ",neutral
a2d7563226,u dont have to quit smoking  http://bit.ly/CHZLW,neutral
d091dd19f7,"ill call you on my home phone to your home phone    after dinner tho! coz im almost ready to eat, is that ok?",neutral
bdca3b2cd3,lucky girl!!,positive
22cb6d05cf,WOW Panic at the disco en Abbey Road,neutral
f302b6472e,On the phone with the bank.,neutral
082b93228a,Last night in Australia,neutral
0c179f1308,your picture makes me thristy EVERYDAY!,neutral
9dc883f7b4,nt online today & mayb whole of next week  if u havent voted pls do:,neutral
8a30bc90f2,So excited,positive
61c7002a28,Good,positive
b27374035d,Happy,positive
449d8c7cf7,this time i lost my wallet,negative
64e61bb5ba,e nuts,negative
1af4925324,"Thanks,",positive
c91843ee16,That`s probably a pretty good note,positive
7aaa27d412,"oh my god, i finally found someone online!",positive
6cf2428a33,I`m like so upset with you.. haha..,neutral
efc421a058,Apologies in advance.,negative
7eabb6670c,love,positive
eaa0b85855,Yay for St Louis traffic,neutral
46bef3e9ee,From ME and no one else! Muhahahaaaa! Well maybe Jesse,neutral
5a3edcd656,"Mucking about on Guitar Rig 3. The demo, that is",neutral
3b77b2b06e,Im so done defending him. Im going to bed and im gonna give my mom a happy mothers day.  at least ill try.,neutral
e91ab170ff,good morning!,positive
4634855b53,home sweet home  sleeping until monday I hope.,neutral
e872cd9317,' good luck,positive
dbd5568fa7,i hope,positive
334906ed64,fake asses!,negative
5cd126552e,bad.,negative
4b975e3f27,Me &  are laying in the back of a fox truck on the drive down to the race!  LOL,neutral
ba2c264c25,bad,negative
197edd16c0,"no, sir, they did not! i was amazed when i woke up this morning.",neutral
1e98701818,"pollution,",negative
8f5858051b,i miss dada,negative
1714a94a21,Well goodnight all my twitter bugs sleep well,positive
cb9deb455d,miss you guys.,negative
b4f2077ad6,Want to get a Blackberry but can`t afford it  . Just watching the telly and relaxing. Hard sesion tomorrow.,negative
0d95a54651,I may cry.,negative
9776230555,hate,negative
ea0d6b86f8,time-warner? talk about AOL. we did our presentation on warner bros.,neutral
442d481d0d,UGH! Poor Beautiful Girl. Went in for new tires and inspection sticker. Now there`s a $590 repair and still no tires.,neutral
8e7d8d2a14,well i miss her i think she would really like it  re:trina,neutral
e9b4ce1946,Safari 4 beta (OS X) is in a crash loop on startup. Back to non- cookie saving Firefox.,neutral
43fc60ce13,really stink,negative
713242726f,mines curly atm  i want mine to be straight lmao,neutral
f72f91f537,is that it`s welsh name?,neutral
1c82e8e698,best,positive
01cfa3807e,glad,positive
bdf3c84851,tired,negative
cf68fcbbce,very cool,neutral
941793160c,Teehee..I know it too!,neutral
d73fb02890,_grubb Sweet... my friend Kevin is joining us (but I have his #). Look 4 the girl carrying a backpack & boulder pad.,neutral
5852a1a637,beautiful weather.,positive
22f2a72954,exhausting.,negative
b725d6903f,what am l doing?? .....nothing much atm,neutral
5229c74ce7,t he had misbehaved specifically to upset your mom and you.,negative
727970718c,Stuck on NJ Transit for the past twenty minutes. Great way to start the week,neutral
247e9c28a5,Haha Happy Star Wars Day!,positive
5f01174cd5,Soooo full that im starting to feel sick,negative
96e6ccc10b,it`s so not TGIF for me!!,negative
22a3156283,IDIOTat)tove_liden Th*nks for the follow Tove!  (ddoodm) #IDIOT,neutral
95866f86b5,Bought a new combo printer at costco today (officejet j4550) cause it was cheaper than ink 4 old one. #windows7 doesn`t like the fax part,neutral
